Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
28,P1,author,19810,single,Q1,What book has Max Beerbohm written?,Zuleika Dobson,The Happy Hypocrite,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.15006296336650848
29,P1,author,19810,single,Q1,What book has Dossie Easton written?,The Ethical Slut,The Ethical Slut,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
30,P1,author,19810,single,Q1,What book has Andy Hunt (author) written?,Programming Ruby,The Pragmatic Programmer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20833333333333337,0.0,0.0,0.0,0.4352177083492279
31,P1,author,19810,single,Q1,What book has John Antrobus written?,The Bed-Sitting Room (play),The Voice of the Turtle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2592592592592593,0.125,0.20000000000000004,0.05372849659117709,0.23941905796527863
32,P1,author,19810,single,Q1,What book has Rudolfo Anaya written?,"Bless Me, Ultima","Bless Me, Ultima",correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
33,P1,author,19810,single,Q1,"What book has Thomas Dixon, Jr. written?",The Leopard's Spots,The Clansman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3157894736842105,0.25,0.3333333333333333,0.09069748827745895,0.12790963053703308
34,P1,author,19810,single,Q1,What book has Emily Arnold McCully written?,Mirette on the High Wire,Pops: A Surrealist Portrait of My Father,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17500000000000004,0.0,0.0,0.0,0.13882765173912048
35,P1,author,19810,single,Q1,What book has Gregory David Roberts written?,Shantaram (novel),Shantaram,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5294117647058824,0.5,0.6666666666666666,0.06541924356118012,0.7793893814086914
36,P1,author,19810,single,Q1,What book has Dorothy Wall written?,Blinky Bill,The Biggest Christmas Tree Ever,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09677419354838712,0.0,0.0,0.0,0.0994977056980133
37,P1,author,19810,single,Q1,What book has Frank Yerby written?,"Judas, My Brother",Beast in View,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.09184018522500992
38,P1,author,19810,single,Q1,What book has John Pearson (author) written?,James Bond: The Authorized Biography of 007,The Sicilian,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16279069767441856,0.125,0.22222222222222224,0.012274570264879268,0.3149741291999817
39,P1,author,19810,single,Q1,What book has Peter Høeg written?,Miss Smilla's Feeling for Snow,The Silence of the Trees,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23333333333333328,0.0,0.0,0.0,0.23039127886295319
40,P1,author,19810,single,Q1,What book has Kunal Basu written?,Racists (novel),Kalki,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.14904026687145233
41,P1,author,19810,single,Q1,What book has D'Arcy Wentworth Thompson written?,On Growth and Form,Mind and Body: A Study of Semantics,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.1,0.18181818181818182,0.033031643180138064,0.10787077248096466
42,P1,author,19810,single,Q1,What book has Frans G. Bengtsson written?,The Long Ships,The Sword in the Scales,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3913043478260869,0.14285714285714285,0.25,0.05372849659117709,0.3200767934322357
43,P1,author,19810,single,Q1,What book has Victor Margueritte written?,The Bachelor Girl,The Thread of Days,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.16666666666666666,0.28571428571428575,0.08034284189446518,0.1826859414577484
44,P1,author,19810,single,Q1,What book has Paul Wühr written?,Das falsche Buch,The Last Shepherd,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.13730216026306152
45,P1,author,19810,single,Q1,What book has John Masefield written?,The Box of Delights,Captains of the Coast,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23809523809523814,0.14285714285714285,0.25,0.08034284189446518,0.15465760231018066
46,P1,author,19810,single,Q1,What book has Keith Baker (game designer) written?,Eberron Campaign Setting,The Complete Guide to D&D 3.5,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13793103448275867,0.0,0.0,0.0,0.1573624461889267
47,P1,author,19810,single,Q1,What book has Paco Ignacio Taibo II written?,The Uncomfortable Dead,Rebel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13636363636363635,0.0,0.0,0.0,0.23930688202381134
48,P1,author,19810,single,Q1,What book has Dorothy Kunhardt written?,Pat the Bunny,"Happy Birthday, Moon",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.19882282614707947
49,P1,author,19810,single,Q1,What book has Naomi Mitchison written?,Memoirs of a Spacewoman,The Burning Wheel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13043478260869568,0.0,0.0,0.0,0.15010765194892883
50,P1,author,19810,single,Q1,What book has Edwin Charles Tubb written?,Ten from Tomorrow,The Preacher and the Police,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18518518518518523,0.0,0.0,0.0,0.1851811408996582
51,P1,author,19810,single,Q1,What book has Ron Burnett written?,Cultures of Vision,The Culture of Diagram,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5,0.16666666666666666,0.5714285714285715,0.08034284189446518,0.529707133769989
52,P1,author,19810,single,Q1,What book has Anita Brookner written?,Hotel du Lac,Hotel,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.41666666666666663,0.3333333333333333,0.5,0.024066394763145416,0.732879102230072
53,P1,author,19810,single,Q1,What book has Bill Strutton written?,The Web Planet  Doctor Who and the Zarbi  1,The Time of the Cranes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3023255813953488,0.16666666666666666,0.2857142857142857,0.028709564316081952,0.11877046525478363
54,P1,author,19810,single,Q1,What book has Welwyn Wilton Katz written?,Out of the Dark (Wilton Katz novel),The Melon Seeds,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.22857142857142854,0.0,0.2,0.0,0.16334909200668335
55,P1,author,19810,single,Q1,What book has Elizabeth Levy written?,The Computer That Said Steal Me,The Last Loved ones,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.29032258064516125,0.1111111111111111,0.2,0.04873039689743777,0.1713629961013794
56,P1,author,19810,single,Q1,What book has Jack Abbott (author) written?,In the Belly of the Beast,In the Prison of His Days,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.48,0.375,0.5,0.09554427922043669,0.5056631565093994
57,P1,author,19810,single,Q1,What book has Paul Erickson written?,The Ark (Doctor Who)  The Ark  1,The Unspoken,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.16666666666666666,0.22222222222222224,0.012274570264879268,0.18466922640800476
58,P1,author,19810,single,Q1,What book has Johannes V. Jensen written?,The Long Journey,The Long Shadow,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.5625,0.5,0.6666666666666666,0.24028114141347542,0.5610364079475403
59,P1,author,19810,single,Q1,What book has Kornel Makuszyński written?,Argument About Basia,The History of a Downfall,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16000000000000003,0.0,0.0,0.0,0.14311715960502625
60,P1,author,19810,single,Q1,What book has Edward P. Jones written?,The Known World,The Known World,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
61,P1,author,19810,single,Q1,What book has Dare Wright written?,The Lonely Doll,The Devourers,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.25,0.4,0.09069748827745895,0.25436389446258545
62,P1,author,19810,single,Q1,What book has Ward Moore written?,Bring the Jubilee,A Doomsday Morning,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.05555555555555558,0.0,0.0,0.0,0.2140897512435913
63,P1,author,19810,single,Q1,What book has Dan Koeppel written?,To See Every Bird on Earth,The Tide is Rising,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.16262763738632202
64,P1,author,19810,single,Q1,What book has James Heneghan written?,The Grave (novel),The Stolen Story,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3529411764705882,0.2,0.3333333333333333,0.11362193664674995,0.2604818046092987
65,P1,author,19810,single,Q1,What book has Pierre Vallières written?,White Niggers of America,Lithium and White Sugar,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.14285714285714285,0.25,0.08034284189446518,0.13573910295963287
66,P1,author,19810,single,Q1,What book has Andrew Neiderman written?,The Baby Squad,Prince of Darkness,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.24523037672042847
67,P1,author,19810,single,Q1,What book has Ken Grimwood written?,Replay (Grimwood novel),Replay,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26086956521739135,0.3333333333333333,0.5,0.024066394763145416,0.5812499523162842
68,P1,author,19810,single,Q1,What book has Azadeh Moaveni written?,Lipstick Jihad,Lipstick Jihad,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
69,P1,author,19810,single,Q1,What book has Jung Chang written?,Mao: The Unknown Story,Wild Swans,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.09558086097240448
70,P1,author,19810,single,Q1,What book has Julie Burchill written?,Sugar Rush (novel),Loyalties,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.10561472922563553
71,P1,author,19810,single,Q1,What book has Robert Graysmith written?,Zodiac (book),Conspiracy in Dallas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.11151088774204254
72,P1,author,19810,single,Q1,What book has Nancy Garden written?,Annie on My Mind,Annie on My Mind,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
73,P1,author,19810,single,Q1,What book has Benjamin Barber written?,Jihad vs. McWorld,Jihad vs. McWorld,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
74,P1,author,19810,single,Q1,What book has Maureen F. McHugh written?,China Mountain Zhang,Flashpoint,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.10195527970790863
75,P1,author,19810,single,Q1,What book has Kjartan Poskitt written?,Murderous Maths,Alan's Gone Abroad,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.08673981577157974
76,P1,author,19810,single,Q1,What book has Nick Arnold written?,Horrible Science,Danger! Killer Bees,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.30116885900497437
77,P1,author,19810,single,Q1,What book has Thomas Rockwell written?,How to Eat Fried Worms,Box Turtle in the Bronx,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.06762184947729111
78,P1,author,19810,single,Q1,What book has J. D. Beresford written?,The Hampdenshire Wonder,Riders of the Purple Sage,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16000000000000003,0.0,0.25,0.0,0.20859739184379578
79,P1,author,19810,single,Q1,What book has Susan Kay written?,Phantom (Kay novel),Lincoln,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.06235259771347046
80,P1,author,19810,single,Q1,What book has M. Ageyev written?,Novel with Cocaine,The House of Shards,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.1313871443271637
81,P1,author,19810,single,Q1,What book has Traci Harding written?,Tablet of Destinies (book),The Bone Garden,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.19753673672676086
82,P1,author,19810,single,Q1,What book has William Shunn written?,Dance of the Yellow-Breasted Luddites,The Granddaughter Clause,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18918918918918914,0.0,0.2222222222222222,0.0,0.23793582618236542
83,P1,author,19810,single,Q1,What book has Guy Davenport written?,The Logia of Yeshua,A Field Guide to the English Manor,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.18181818181818182,0.0,0.12863127887248993
84,P1,author,19810,single,Q1,What book has Jean Lee Latham written?,"Carry On, Mr. Bowditch",The Trumpet of the Swan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08695652173913049,0.0,0.0,0.0,0.24608644843101501
85,P1,author,19810,single,Q1,What book has Laura Adams Armer written?,Waterless Mountain,Behold the Man,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.16820985078811646
86,P1,author,19810,single,Q1,What book has Denis Guedj written?,The Parrot's Theorem,The Rabbi's Wife,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.44999999999999996,0.2,0.5,0.11362193664674995,0.19970685243606567
87,P1,author,19810,single,Q1,What book has James Plunkett written?,Strumpet City,Under the Hawthorn Tree,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,0.30585527420043945
88,P1,author,19810,single,Q1,What book has Willard Price written?,African Adventure,Amazon adventure,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.6470588235294117,0.0,0.5,0.0,0.6685570478439331
89,P1,author,19810,single,Q1,What book has Maia Wojciechowska written?,Shadow of a Bull,City of Silver and Gold,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26086956521739135,0.125,0.22222222222222224,0.05372849659117709,0.25606539845466614
90,P1,author,19810,single,Q1,What book has Arthur Bowie Chrisman written?,Shen of the Sea,The Last Dance,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.28571428571428575,0.0,0.2477922886610031
91,P1,author,19810,single,Q1,What book has Monica Shannon written?,Dobry,The Silent Sister,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2033095806837082
92,P1,author,19810,single,Q1,What book has Alain-René Lesage written?,Gil Blas,Le Diable boiteux,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.16177721321582794
93,P1,author,19810,single,Q1,What book has Thorbjørn Egner written?,When the Robbers Came to Cardamom Town,The Pied Piper,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1842105263157895,0.0,0.2,0.0,0.1501619964838028
94,P1,author,19810,single,Q1,What book has Lois Lenski written?,Strawberry Girl,Strawberry Girl,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
95,P1,author,19810,single,Q1,What book has Janette Sebring Lowrey written?,The Poky Little Puppy,Lizzie,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.26313337683677673
96,P1,author,19810,single,Q1,What book has Lori Bryant-Woolridge written?,Read Between the Lies,Forever Blue,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.08015604317188263
97,P1,author,19810,single,Q1,What book has George Samuel Clason written?,The Richest Man in Babylon (book),The Richest Man in Babylon,hallucination,hallucination,correct,correct,correct,correct,0,0.7878787878787878,0.8333333333333334,0.9090909090909091,0.8187307530779819,0.95574951171875
98,P1,author,19810,single,Q1,What book has Marya Hornbacher written?,The Center of Winter,Insatiable,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.15559989213943481
99,P1,author,19810,single,Q1,What book has Ann Turner (writer) written?,The Girl Who Chased Away Sorrow,The Secret of Crickley Hall,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25806451612903225,0.1,0.1818181818181818,0.0439891724758422,0.12935642898082733
100,P1,author,19810,single,Q1,What book has Harold Keith written?,Rifles for Watie,A Little Prairie Skimmer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.1595938354730606
101,P1,author,19810,single,Q1,What book has Bhalchandra Nemade written?,Kosala (novel),Kokanastha,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.502829372882843
102,P1,author,19810,single,Q1,What book has Pieter Aspe written?,Zoenoffer,De Hondenmens,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.08251305669546127
103,P1,author,19810,single,Q1,What book has Jerry Hopkins (author) written?,No One Here Gets Out Alive,Fatal: The Poisonous Life of a Female Serial Killer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.196078431372549,0.0,0.0,0.0,0.28895455598831177
104,P1,author,19810,single,Q1,What book has Eugène Sue written?,The Wandering Jew (novel),Les Mystères de Paris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.07255809009075165
105,P1,author,19810,single,Q1,What book has Patrick Hamilton (writer) written?,Hangover Square,Hanging Judge,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4666666666666667,0.0,0.0,0.0,0.2836489677429199
106,P1,author,19810,single,Q1,What book has Kyle Onstott written?,Mandingo (novel),The Great Zombie Pandemic,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12,0.0,0.0,0.0,0.12962831556797028
107,P1,author,19810,single,Q1,What book has Michael Pearson (author) written?,Shohola Falls,The Shadow of the Guillotine,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.055697791278362274
108,P1,author,19810,single,Q1,What book has Édouard de Pomiane written?,La cuisine en dix minutes,The Phantom of the Opera,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12,0.0,0.0,0.0,0.1620265394449234
109,P1,author,19810,single,Q1,What book has Charles Finger written?,Tales from Silver Lands,A Tree Grows in Brooklyn,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.1324847787618637
110,P1,author,19810,single,Q1,What book has Katharine Kerr written?,Daggerspell,Daggerspell,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.1778279410038923,1.0
111,P1,author,19810,single,Q1,What book has Adam McCune (novelist) written?,The Rats of Hamelin,The Great Auk,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26315789473684215,0.16666666666666666,0.28571428571428575,0.0814136751754278,0.11527253687381744
112,P1,author,19810,single,Q1,What book has Jonathan Latimer written?,The Lady in the Morgue,The Shutter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.31818181818181823,0.16666666666666666,0.28571428571428575,0.03336574130316504,0.2543599605560303
113,P1,author,19810,single,Q1,What book has Annette von Droste-Hülshoff written?,Die Judenbuche,The Jew's Bessie,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3721008598804474
114,P1,author,19810,single,Q1,What book has James Percy FitzPatrick written?,Jock of the Bushveld,Fagan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.2760927081108093
115,P1,author,19810,single,Q1,What book has Andrew Lang written?,The World's Desire,Blue Fairy Book,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.2316676527261734
116,P1,author,19810,single,Q1,What book has Elizabeth George written?,Well-Schooled in Murder,A Mind for Murder,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.34782608695652173,0.16666666666666666,0.25,0.08034284189446518,0.4744102656841278
117,P1,author,19810,single,Q1,What book has Gennifer Choldenko written?,Al Capone Does My Shirts,Al Capone Does My Shirts,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.000000238418579
118,P1,author,19810,single,Q1,What book has Nathaniel Philbrick written?,In the Heart of the Sea,In the Heart of the Sea,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,1.0,1.0000001192092896
119,P1,author,19810,single,Q1,What book has Kathleen Sky written?,Vulcan!,The Geography of Home,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.04761904761904767,0.0,0.0,0.0,0.049189433455467224
120,P1,author,19810,single,Q1,What book has Daryl F. Mallett written?,Tales from Jabba's Palace,The Weight of Violets,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16000000000000003,0.0,0.0,0.0,0.10850459337234497
121,P1,author,19810,single,Q1,What book has Susan Orlean written?,The Orchid Thief,The Orchid Thief,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
