Index,pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
10,P1,author,19810,single,Q4,"Who is the author of the book ""The Men Who Stare at Goats""?",Jon Ronson,Jon Ronson,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.000000238418579
11,P1,author,19810,single,Q4,"Who is the author of the book ""Dream Boy""?",Jim Grimsley,Mary Calmes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2308821827173233
12,P1,author,19810,single,Q4,"Who is the author of the book ""Galactic Empires (anthology)""?",Gardner Dozois,"Jack McDevitt, Eric Brown",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16,0.0,0.0,0.0,0.1723713725805282
13,P1,author,19810,single,Q4,"Who is the author of the book ""Alamut (Bartol novel)""?",Vladimir Bartol,Alex Scarrow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2922059297561645
14,P1,author,19810,single,Q4,"Who is the author of the book ""Empress (novel)""?",Shan Sa,Shan Sa,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
15,P1,author,19810,single,Q4,"Who is the author of the book ""Periwinkle at the Full Moon Ball""?",Geneviève Huriet,Jan Brett,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.2086219042539596
16,P1,author,19810,single,Q4,"Who is the author of the book ""Hothouse (novel)""?",Brian Aldiss,Brian Aldiss,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
17,P1,author,19810,single,Q4,"Who is the author of the book ""The Man-eaters of Tsavo""?",John Henry Patterson (author),John Henry Patterson,hallucination,hallucination,correct,correct,hallucination,hallucination,0,0.6896551724137931,0.75,0.8571428571428571,0.4029351667284422,0.8055711388587952
18,P1,author,19810,single,Q4,"Who is the author of the book ""The Fever Tree""?",Ruth Rendell,Jennifer McVeigh,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3144861459732055
19,P1,author,19810,single,Q4,"Who is the author of the book ""Shepherds of the Night""?",Jorge Amado,Stephen R. Donaldson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3389830291271209
20,P1,author,19810,single,Q4,"Who is the author of the book ""Teen Idol (novel)""?",Meg Cabot,Jen Calonita,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5,0.0,0.0,0.0,0.3505868315696716
21,P1,author,19810,single,Q4,"Who is the author of the book ""After the Bomb (game)  After the Bomb 1st edition  1""?",Erick Wujcik,Robert Doyle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3206159472465515
22,P1,author,19810,single,Q4,"Who is the author of the book ""Desperate Remedies""?",Thomas Hardy,Thomas Hardy,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
23,P1,author,19810,single,Q4,"Who is the author of the book ""Depths (novel)""?",Henning Mankell,Jack Dann,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.3044385910034179
24,P1,author,19810,single,Q4,"Who is the author of the book ""So Much to Tell You""?",John Marsden (writer),John Marsden,hallucination,hallucination,correct,correct,hallucination,correct,0,0.5714285714285714,0.6666666666666666,0.8,0.191801835541645,0.8969953060150146
25,P1,author,19810,single,Q4,"Who is the author of the book ""A Gold Slipper""?",Willa Cather,Elizabeth Boyle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2380194962024688
26,P1,author,19810,single,Q4,"Who is the author of the book ""Citizens: A Chronicle of the French Revolution""?",Simon Schama,Simon Schama,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
27,P1,author,19810,single,Q4,"Who is the author of the book ""The Reverberator""?",Henry James,John M. Ford,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.4501179456710815
28,P1,author,19810,single,Q4,"Who is the author of the book ""Haters (novel)""?",Alisa Valdes,Jesse Andrews,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3076923076923077,0.0,0.0,0.0,0.2838979959487915
29,P1,author,19810,single,Q4,"Who is the author of the book ""Coronado's Children""?",J. Frank Dobie,W.E.B. Griffin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3593554496765136
30,P1,author,19810,single,Q4,"Who is the author of the book ""Loose Ends (novel)""?",Greg Cox (writer),K.A. Applegate,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1764705882352941,0.0,0.0,0.0,0.2086143791675567
31,P1,author,19810,single,Q4,"Who is the author of the book ""Tales from the Nightside""?",Charles L. Grant,Simon R. Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.3448964357376098
32,P1,author,19810,single,Q4,"Who is the author of the book ""The Good House""?",Tananarive Due,Tananarive Due,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
33,P1,author,19810,single,Q4,"Who is the author of the book ""A Vulgar Display of Power: Courage and Carnage at the Alrosa Villa""?",Chris Armold,Kevin J. Hogan,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.4909250140190124
34,P1,author,19810,single,Q4,"Who is the author of the book ""After Henry (book)""?",Joan Didion,A.R. Gurney,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0909090909090909,0.0,0.0,0.0,0.1907586902379989
35,P1,author,19810,single,Q4,"Who is the author of the book ""The Egyptian""?",Mika Waltari,Mika Waltari,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
36,P1,author,19810,single,Q4,"Who is the author of the book ""In Evil Hour""?",Gabriel García Márquez,Charles Finch,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.0,0.0,0.3582506775856018
37,P1,author,19810,single,Q4,"Who is the author of the book ""Moments of Reprieve""?",Primo Levi,Mark Bowden,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1818181818181817,0.0,0.0,0.0,0.2093109041452407
38,P1,author,19810,single,Q4,"Who is the author of the book ""The Game (London novel)""?",Jack London,J. P. Delaney,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1538461538461538,0.0,0.0,0.0,0.2724325060844421
39,P1,author,19810,single,Q4,"Who is the author of the book ""48 Shades of Brown""?",Nick Earls,Tiffany Jenkins,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.2231827229261398
40,P1,author,19810,single,Q4,"Who is the author of the book ""The Man from Barbarossa""?",John Gardner (British writer),Patrick O'Brian,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1724137931034483,0.0,0.0,0.0,0.104940615594387
41,P1,author,19810,single,Q4,"Who is the author of the book ""The Jewels of Aptor""?",Samuel R. Delany,Michael Moorcock,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2919164896011352
42,P1,author,19810,single,Q4,"Who is the author of the book ""The Dorsai Companion""?",Gordon R. Dickson,Gordon R. Dickson,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
43,P1,author,19810,single,Q4,"Who is the author of the book ""The Book of Ptath""?",A. E. van Vogt,J.R.D. Tata,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.2361934185028076
44,P1,author,19810,single,Q4,"Who is the author of the book ""The Eyes of Heisenberg""?",Frank Herbert,James Gleick,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.2546833753585815
45,P1,author,19810,single,Q4,"Who is the author of the book ""W, or the Memory of Childhood""?",Georges Perec,Virginia Woolf,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2830797135829925
46,P1,author,19810,single,Q4,"Who is the author of the book ""Pyramids (novel)""?",Terry Pratchett,Terry Pratchett,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
47,P1,author,19810,single,Q4,"Who is the author of the book ""Adiamante""?",L. E. Modesitt Jr.,Robert J. Sawyer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0555555555555555,0.0,0.0,0.0,0.3924078047275543
48,P1,author,19810,single,Q4,"Who is the author of the book ""Savage Inequalities""?",Jonathan Kozol,Jonathan Kozol,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
49,P1,author,19810,single,Q4,"Who is the author of the book ""Instant Physics""?",Tony Rothman,Robert M. Hazen,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.3751640617847442
50,P1,author,19810,single,Q4,"Who is the author of the book ""Snuff (Palahniuk novel)""?",Chuck Palahniuk,Chuck Palahniuk,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
51,P1,author,19810,single,Q4,"Who is the author of the book ""Pop. 1280""?",Jim Thompson (writer),Jim Thompson,hallucination,hallucination,correct,correct,hallucination,correct,0,0.5714285714285714,0.6666666666666666,0.8,0.191801835541645,0.850957989692688
52,P1,author,19810,single,Q4,"Who is the author of the book ""Letter from Peking""?",Pearl S. Buck,Peter Fleming,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2307692307692307,0.0,0.0,0.0,0.2706822752952575
53,P1,author,19810,single,Q4,"Who is the author of the book ""Salvador (book)""?",Joan Didion,James Patterson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2345005273818969
54,P1,author,19810,single,Q4,"Who is the author of the book ""Zami: A New Spelling of My Name""?",Audre Lorde,Audre Lorde,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
55,P1,author,19810,single,Q4,"Who is the author of the book ""The Rescue (Conrad novel)""?",Joseph Conrad,Wilbur Smith,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.3881562948226928
56,P1,author,19810,single,Q4,"Who is the author of the book ""Reborn (novel)""?",F. Paul Wilson,Michael Crichton,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.0,0.0,0.0,0.3994296193122864
57,P1,author,19810,single,Q4,"Who is the author of the book ""The Geography of Nowhere""?",James Howard Kunstler,James Howard Kunstler,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
58,P1,author,19810,single,Q4,"Who is the author of the book ""A Corner of the Universe""?",Ann M. Martin,Ann M. Martin,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0000001192092896
59,P1,author,19810,single,Q4,"Who is the author of the book ""Through Gates of Splendor""?",Elisabeth Elliot,Elisabeth Elliot,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
60,P1,author,19810,single,Q4,"Who is the author of the book ""I, Lucifer (Duncan novel)""?",Glen Duncan,Glen Cook,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4545454545454546,0.3333333333333333,0.5,0.1495348781221221,0.5641282796859741
61,P1,author,19810,single,Q4,"Who is the author of the book ""Brazil (novel)""?",John Updike,Mario Vargas Llosa,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0555555555555555,0.0,0.0,0.0,0.3285430669784546
62,P1,author,19810,single,Q4,"Who is the author of the book ""The Last Defender of Camelot (2002 book)""?",Roger Zelazny,Bernard Cornwell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3013136982917785
63,P1,author,19810,single,Q4,"Who is the author of the book ""A Mixture of Frailties""?",Robertson Davies,David Lodge,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.4096524715423584
64,P1,author,19810,single,Q4,"Who is the author of the book ""Tales of the Quintana Roo""?","James Tiptree, Jr.",Richard Kadrey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0555555555555555,0.0,0.0,0.0,0.3631182909011841
65,P1,author,19810,single,Q4,"Who is the author of the book ""A Book of Common Prayer""?",Joan Didion,Joan Didion,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
66,P1,author,19810,single,Q4,"Who is the author of the book ""The Autocrat of the Breakfast-Table""?","Oliver Wendell Holmes, Sr.",David H. Katzman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1538461538461538,0.0,0.0,0.0,0.3357179164886474
67,P1,author,19810,single,Q4,"Who is the author of the book ""The Blue Castle""?",Lucy Maud Montgomery,L. M. Montgomery,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.7,0.2,0.3333333333333333,0.1136219366467499,0.550714910030365
68,P1,author,19810,single,Q4,"Who is the author of the book ""Queen Bees and Wannabes""?",Rosalind Wiseman,Rosalind Wiseman,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
69,P1,author,19810,single,Q4,"Who is the author of the book ""Call It Courage""?",Armstrong Sperry,Armstrong Sperry,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
70,P1,author,19810,single,Q4,"Who is the author of the book ""Mind Fields""?",Harlan Ellison,William Blatty,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.2907998859882355
71,P1,author,19810,single,Q4,"Who is the author of the book ""The Box of Delights""?",John Masefield,John Masefield,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
72,P1,author,19810,single,Q4,"Who is the author of the book ""Ten Kids, No Pets""?",Ann M. Martin,Jodi Picoult,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.3260327875614166
73,P1,author,19810,single,Q4,"Who is the author of the book ""The Troll""?",Julia Donaldson,Neil Gaiman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2254745066165924
74,P1,author,19810,single,Q4,"Who is the author of the book ""Shattered (Koontz novel)""?",Dean Koontz,Dean Koontz,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
75,P1,author,19810,single,Q4,"Who is the author of the book ""I Know This Much Is True""?",Wally Lamb,Wally Lamb,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
76,P1,author,19810,single,Q4,"Who is the author of the book ""Darker Than You Think""?",Jack Williamson,"K.G. McAbra, Trevor Shand",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16,0.0,0.0,0.0,0.2909050583839416
77,P1,author,19810,single,Q4,"Who is the author of the book ""All the Brothers Were Valiant (novel)""?",Ben Ames Williams,John Manley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1176470588235294,0.0,0.0,0.0,0.3112056255340576
78,P1,author,19810,single,Q4,"Who is the author of the book ""Worlds of Tomorrow""?",August Derleth,John Brunner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.2915738224983215
79,P1,author,19810,single,Q4,"Who is the author of the book ""Prayers to Broken Stones""?",Dan Simmons,Tad Williams,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3333333333333333,0.0,0.0,0.0,0.3848365545272827
80,P1,author,19810,single,Q4,"Who is the author of the book ""Atom: Journey Across the Subatomic Cosmos""?",Isaac Asimov,Caleb Scharf,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0833333333333333,0.0,0.0,0.0,0.2774185538291931
81,P1,author,19810,single,Q4,"Who is the author of the book ""Wizard's Hall""?",Jane Yolen,Jane Yolen,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
82,P1,author,19810,single,Q4,"Who is the author of the book ""Stone Hotel""?",Raegan Butcher,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.1904929280281067
83,P1,author,19810,single,Q4,"Who is the author of the book ""Jennifer Government""?",Max Barry,Max Barry,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
84,P1,author,19810,single,Q4,"Who is the author of the book ""Dracula's Guest and Other Weird Stories""?",Bram Stoker,Bram Stoker,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
85,P1,author,19810,single,Q4,"Who is the author of the book ""Radix (novel)""?",A. A. Attanasio,James Rollins,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.0587607286870479
86,P1,author,19810,single,Q4,"Who is the author of the book ""Dreams and Fancies""?",H. P. Lovecraft,David Gemmell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.233448714017868
87,P1,author,19810,single,Q4,"Who is the author of the book ""Bridge of Souls""?",Fiona McIntosh,Cassandra Clare,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0666666666666666,0.0,0.0,0.0,0.3604837357997894
88,P1,author,19810,single,Q4,"Who is the author of the book ""Scuppers The Sailor Dog""?",Margaret Wise Brown,Margaret St. Clair,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5263157894736843,0.2,0.3333333333333333,0.1136219366467499,0.6389508247375488
89,P1,author,19810,single,Q4,"Who is the author of the book ""Kjære Margit""?",Margit Sandemo,Inger Hagerup,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.1897139698266983
90,P1,author,19810,single,Q4,"Who is the author of the book ""Lucy Crown""?",Irwin Shaw,J.A. Sutherland,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1999999999999999,0.0,0.0,0.0,0.4335394203662872
91,P1,author,19810,single,Q4,"Who is the author of the book ""One, No One and One Hundred Thousand""?",Luigi Pirandello,Italo Calvino,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2434252500534057
92,P1,author,19810,single,Q4,"Who is the author of the book ""Rogue Mage series""?",Faith Hunter,Stephen R Donaldson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.2162624150514602
93,P1,author,19810,single,Q4,"Who is the author of the book ""Tarzan Alive: A Definitive Biography of Lord Greystoke""?",Philip José Farmer,Michael Sharp,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2995625734329223
94,P1,author,19810,single,Q4,"Who is the author of the book ""Koko (novel)""?",Peter Straub,Kiersten White,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.3291674554347992
95,P1,author,19810,single,Q4,"Who is the author of the book ""Tin Woodman (novel)""?",David Bischoff,"Jack Zipes, L. Frank Baum",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.12,0.0,0.0,0.0,0.3602399826049804
96,P1,author,19810,single,Q4,"Who is the author of the book ""Peveril of the Peak""?",Walter Scott,Emmuska Orczy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0769230769230768,0.0,0.0,0.0,0.2289361804723739
97,P1,author,19810,single,Q4,"Who is the author of the book ""The Evidence of Things Not Seen""?",James Baldwin,Lindsey Fitzharris,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.4402859210968017
98,P1,author,19810,single,Q4,"Who is the author of the book ""Ranald Bannerman's Boyhood""?",George MacDonald,Andrew Bannerman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.3890483975410461
99,P1,author,19810,single,Q4,"Who is the author of the book ""Over the Edge (anthology)""?",August Derleth,Kage Baker,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.2887695729732513
100,P1,author,19810,single,Q4,"Who is the author of the book ""Cathedral (stories)""?",Raymond Carver,Michael Bishop,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.302323043346405
101,P1,author,19810,single,Q4,"Who is the author of the book ""The Water's Lovely""?",Ruth Rendell,Peter May,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.15660460293293
102,P1,author,19810,single,Q4,"Who is the author of the book ""Joyful Noise: Poems for Two Voices""?",Paul Fleischman,Paul Fleischman,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
103,P1,author,19810,single,Q4,"Who is the author of the book ""Three Bags Full""?",Leonie Swann,Leonie Swann,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
104,P1,author,19810,single,Q4,"Who is the author of the book ""The Evil of the Daleks  The Evil of the Daleks  1""?",John Peel (writer),David Whitaker,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1666666666666666,0.0,0.0,0.0,0.2715037763118744
105,P1,author,19810,single,Q4,"Who is the author of the book ""Food Lover's Companion""?",Sharon Tyler Herbst,"Sharon Tyler Herbst, Ron Herbst",hallucination,hallucination,correct,correct,hallucination,correct,0,0.6129032258064516,0.6,0.7499999999999999,0.1257433429682935,0.919953227043152
106,P1,author,19810,single,Q4,"Who is the author of the book ""Baltasar and Blimunda""?",José Saramago,José Saramago,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
107,P1,author,19810,single,Q4,"Who is the author of the book ""The Sirens of Titan""?",Kurt Vonnegut,Kurt Vonnegut,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
108,P1,author,19810,single,Q4,"Who is the author of the book ""Will Warburton""?",George Gissing,Derek B Miller,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3428344428539276
109,P1,author,19810,single,Q4,"Who is the author of the book ""The Street Lawyer""?",John Grisham,John Grisham,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
110,P1,author,19810,single,Q4,"Who is the author of the book ""Downward to the Earth""?",Robert Silverberg,Philip K. Dick,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0588235294117647,0.0,0.0,0.0,0.2754117846488952
111,P1,author,19810,single,Q4,"Who is the author of the book ""This Fortress World""?",James E. Gunn (writer),Roger Zelazny,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1363636363636363,0.0,0.0,0.0,0.0946595892310142
112,P1,author,19810,single,Q4,"Who is the author of the book ""Dare to Be Scared""?",Robert D. San Souci,T.D. Jakes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2105263157894736,0.0,0.2857142857142857,0.0,0.2567224502563476
113,P1,author,19810,single,Q4,"Who is the author of the book ""Taronga""?",Victor Kelleher,Katherine Scholes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2352941176470588,0.0,0.0,0.0,0.4090306758880615
114,P1,author,19810,single,Q4,"Who is the author of the book ""Jewels of Gwahlur (collection)""?",Robert E. Howard,Various,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.1463139653205871
115,P1,author,19810,single,Q4,"Who is the author of the book ""Empty World""?",John Christopher,Orson Scott Card,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3711022138595581
116,P1,author,19810,single,Q4,"Who is the author of the book ""The Best of Arthur C. Clarke""?",Arthur C. Clarke,Arthur C. Clarke,correct,correct,correct,correct,correct,correct,1,1.0,1.0,1.0,0.5623413251903491,1.0
117,P1,author,19810,single,Q4,"Who is the author of the book ""The Conan Chronicles II""?",Robert Jordan,Robert E. Howard,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.5,0.25,0.4,0.1136219366467499,0.6367926597595215
